f^N,bterm,kterm,t2,t3,t4,t6,t7,t8,t11,t12,t14,t15,t16,t17,t18,t19
7,2G7,2G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G7,2G9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G7,2G8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G7,2G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G8,2G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G8,2G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G8,2G3,-0.406558,0.0,-0.503236,-1.168029,0.484239,0.0,0.0,0.497365,0.0,0.670982,0.465242,0.324838,0.620323,-1.118303
7,2G8,2G8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G8,2G9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G8,2G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G8,2G6,0.0,0.0,0.0,-0.852013,-0.596355,0.655205,0.0,0.0,0.0,0.0,-0.85944,-0.369274,-1.031327,0.595914
7,2G8,2G7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G8,2G5,0.367405,-1.195229,0.909545,-0.271425,-0.337581,0.178579,-1.68175,-0.449467,1.593638,-1.212727,-0.050052,0.055915,0.764796,-0.443945
7,2G8,2G4,0.36799,0.0,-0.280306,-0.19518,0.544353,0.49031,0.0,-0.450183,0.0,0.373741,0.204173,0.603122,-0.418555,-0.157141
7,2G9,2G10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G9,2G9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G9,2G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G9,2G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G9,2G7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G9,2G6,-0.498621,0.0,0.784608,-0.145959,0.121824,0.183158,0.0,0.60999,0.0,-1.046144,-0.790823,-0.92475,-0.24025,-0.498362
7,2G9,2G8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2G9,2G4,-0.204569,0.0,-0.554735,1.045135,-0.528653,-0.11014,0.0,0.25026,0.0,0.739647,-0.370988,1.310086,0.912845,-0.373731
7,2G9,2G5,-0.083448,0.0,-0.46084,0.023974,-0.617763,0.262082,0.0,0.102087,0.0,0.614454,0.159155,-0.396628,-0.076395,-0.461723
7,2G9,2G3,0.0,0.0,0.0,-0.718331,0.866339,1.063374,0.0,0.0,0.0,0.0,0.140893,0.336739,0.056357,-0.250091
7,2H1,2H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H1,2H3,0.157459,1.195229,0.0,-0.169641,0.0,0.0,-0.840875,0.529728,4.382505,0.0,0.030031,0.0,-0.210219,0.0
7,2H1,2H4,0.0,0.0,1.681818,0.0,0.393648,0.0,0.0,0.0,0.0,0.030303,0.0,0.136924,0.0,0.378788
7,2H1,2H9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H1,2H8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H1,2H7,-0.719059,0.0,0.622412,0.119183,0.35935,0.0,0.0,-1.319497,0.0,1.244824,-0.274284,-0.267843,-0.274284,-0.795304
7,2H1,2H6,-0.75549,0.0,-0.287736,0.125221,-0.166125,-0.558291,0.0,-1.386348,0.0,-0.575473,-0.28818,0.123822,-0.28818,0.367663
7,2H1,2H5,1.295654,0.0,-0.493464,-0.781699,-0.284901,0.0,0.0,0.792523,0.0,-0.328976,0.691915,0.042471,-0.573301,0.082244
7,2H1,2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H2,2H9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H2,2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H2,2H4,-0.688193,1.751912,-0.402215,-0.449034,0.35894,0.138381,0.986013,-0.698165,1.167941,-0.268144,0.377758,0.164604,0.655635,-0.308276
7,2H2,2H3,0.0,0.0,-0.533002,0.0,-0.923186,0.0,0.0,0.0,0.0,-0.355335,0.0,0.045873,0.0,-0.177667
7,2H2,2H5,0.595264,0.0,0.113356,-0.43976,0.420726,0.0,0.0,0.83225,0.0,1.630172,-0.12975,-0.494777,-0.220575,0.890657
7,2H2,2H6,-1.239626,0.0,-3.446513,0.054791,-0.227151,0.610705,0.0,0.0,0.0,-0.283275,0.378282,0.020317,-0.189141,-0.026229
7,2H2,2H7,-0.628232,0.0,-0.843277,-0.06163,-0.027516,0.898304,0.0,-2.6993,0.0,0.122552,0.023379,-0.089153,-0.095855,0.021722
7,2H2,2H8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H2,2H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H3,2H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H3,2H2,0.0,0.0,-0.533002,0.0,-0.923186,0.0,0.0,0.0,0.0,-0.355335,0.0,0.045873,0.0,-0.177667
7,2H3,2H1,0.157459,1.195229,0.0,-0.169641,0.0,0.0,-0.840875,0.529728,4.382505,0.0,0.030031,0.0,-0.210219,0.0
7,2H3,2H6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H3,2H9,0.0,0.0,0.639602,0.0,0.615457,0.0,0.0,0.0,0.0,-0.852803,0.0,-0.275241,0.0,1.243671
7,2H3,2H8,0.259131,0.0,-0.098693,-0.893371,0.284901,0.0,0.0,-0.317009,0.0,0.13159,0.79076,0.212353,-0.909373,-0.082244
7,2H3,2H7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H3,2H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H3,2H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H4,2H1,0.0,0.0,1.681818,0.0,0.393648,0.0,0.0,0.0,0.0,0.030303,0.0,0.136924,0.0,0.378788
7,2H4,2H7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H4,2H8,0.398862,0.0,1.215287,-0.211554,0.829218,-0.227762,0.0,-0.48795,0.0,-1.620383,0.221302,0.059429,-0.453669,0.336045
7,2H4,2H9,0.167852,0.0,-0.102285,0.710739,-0.098424,0.702888,0.0,-0.205343,0.0,0.13638,0.563436,0.242091,-0.645391,-0.071031
7,2H4,2H2,-0.688193,1.751912,-0.402215,-0.449034,0.35894,0.138381,0.986013,-0.698165,1.167941,-0.268144,0.377758,0.164604,0.655635,-0.308276
7,2H4,2H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H4,2H6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H4,2H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H4,2H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H5,2H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H5,2H2,0.595264,0.0,0.113356,-0.43976,0.420726,0.0,0.0,0.83225,0.0,1.630172,-0.12975,-0.494777,-0.220575,0.890657
7,2H5,2H6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H5,2H7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H5,2H8,0.236189,-1.195229,0.409795,0.18095,0.383746,0.350289,-1.68175,-0.288943,1.593638,-0.546394,-0.450469,0.744102,0.324337,0.264035
7,2H5,2H9,0.170075,0.0,-0.032388,-0.048862,-1.35879,-0.75671,0.0,-0.208063,0.0,0.043183,-0.324375,-0.027875,0.1557,0.347266
7,2H5,2H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H5,2H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H5,2H1,1.295654,0.0,-0.493464,-0.781699,-0.284901,0.0,0.0,0.792523,0.0,-0.328976,0.691915,0.042471,-0.573301,0.082244
7,2H6,2H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H6,2H2,-1.239626,0.0,-3.446513,0.054791,-0.227151,0.610705,0.0,0.0,0.0,-0.283275,0.378282,0.020317,-0.189141,-0.026229
7,2H6,2H1,-0.75549,0.0,-0.287736,0.125221,-0.166125,-0.558291,0.0,-1.386348,0.0,-0.575473,-0.28818,0.123822,-0.28818,0.367663
7,2H6,2H6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H6,2H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H6,2H9,0.247925,0.0,1.5108,0.109582,0.090861,0.267183,0.0,-0.303301,0.0,-2.0144,0.567424,0.0,0.189141,-0.183604
7,2H6,2H8,0.0,0.0,0.0,-0.297596,1.023466,-0.288591,0.0,0.0,0.0,0.0,-0.612888,-0.639537,-1.611019,0.789214
7,2H6,2H7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H6,2H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H7,2H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H7,2H2,-0.628232,0.0,-0.843277,-0.06163,-0.027516,0.898304,0.0,-2.6993,0.0,0.122552,0.023379,-0.089153,-0.095855,0.021722
7,2H7,2H3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H7,2H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H7,2H1,-0.719059,0.0,0.622412,0.119183,0.35935,0.0,0.0,-1.319497,0.0,1.244824,-0.274284,-0.267843,-0.274284,-0.795304
7,2H7,2H6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H7,2H9,0.658877,0.0,0.548568,-0.11107,0.120172,1.788588,0.0,-0.806041,0.0,-0.731423,-0.385758,0.0,-0.254834,0.159837
7,2H7,2H8,0.0,0.0,0.0,-0.708113,0.289929,-0.684394,0.0,0.0,0.0,0.0,-0.492424,0.113927,0.030303,-0.559953
7,2H7,2H7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H8,2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H8,2H9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H8,2H5,0.236189,-1.195229,0.409795,0.18095,0.383746,0.350289,-1.68175,-0.288943,1.593638,-0.546394,-0.450469,0.744102,0.324337,0.264035
7,2H8,2H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H8,2H7,0.0,0.0,0.0,-0.708113,0.289929,-0.684394,0.0,0.0,0.0,0.0,-0.492424,0.113927,0.030303,-0.559953
7,2H8,2H4,0.398862,0.0,1.215287,-0.211554,0.829218,-0.227762,0.0,-0.48795,0.0,-1.620383,0.221302,0.059429,-0.453669,0.336045
7,2H8,2H6,0.0,0.0,0.0,-0.297596,1.023466,-0.288591,0.0,0.0,0.0,0.0,-0.612888,-0.639537,-1.611019,0.789214
7,2H8,2H3,0.259131,0.0,-0.098693,-0.893371,0.284901,0.0,0.0,-0.317009,0.0,0.13159,0.79076,0.212353,-0.909373,-0.082244
7,2H8,2H8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H9,2H7,0.658877,0.0,0.548568,-0.11107,0.120172,1.788588,0.0,-0.806041,0.0,-0.731423,-0.385758,0.0,-0.254834,0.159837
7,2H9,2H4,0.167852,0.0,-0.102285,0.710739,-0.098424,0.702888,0.0,-0.205343,0.0,0.13638,0.563436,0.242091,-0.645391,-0.071031
7,2H9,2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H9,2H9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H9,2H6,0.247925,0.0,1.5108,0.109582,0.090861,0.267183,0.0,-0.303301,0.0,-2.0144,0.567424,0.0,0.189141,-0.183604
7,2H9,2H5,0.170075,0.0,-0.032388,-0.048862,-1.35879,-0.75671,0.0,-0.208063,0.0,0.043183,-0.324375,-0.027875,0.1557,0.347266
7,2H9,2H3,0.0,0.0,0.639602,0.0,0.615457,0.0,0.0,0.0,0.0,-0.852803,0.0,-0.275241,0.0,1.243671
7,2H9,2H8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2H9,2H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I1,2I3,-1.124943,0.0,1.224133,-0.692556,-0.706753,0.0,0.0,-0.983003,0.0,1.428155,-0.318765,-0.210713,0.367806,-0.27203
7,2I1,2I2,0.259794,-4.507489,-0.376935,-0.719725,0.0,0.0,0.792785,0.022701,-1.032966,-0.086381,0.240667,-0.010138,0.099098,0.09816
7,2I1,2I6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I1,2I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I1,2I5,-0.32461,0.0,-0.123631,-0.064564,-0.071379,0.45977,0.0,0.397114,0.0,0.164842,-0.742932,-0.159607,0.643874,-0.254131
7,2I1,2I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I1,2I4,-0.05567,0.0,2.205071,-0.011073,-0.195861,0.233122,0.0,0.068104,0.0,0.240296,-0.127412,0.10949,0.110424,1.069554
7,2I1,2I8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I1,2I7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I2,2I3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I2,2I4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I2,2I5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I2,2I7,-0.272727,0.0,0.519356,-0.783538,-0.49975,0.0,0.0,0.333642,0.0,-0.692474,0.312094,-0.335243,0.416125,1.154124
7,2I2,2I8,0.0,0.0,0.0,1.418302,0.534543,0.0,0.0,0.0,0.0,0.0,-0.278185,0.6574,-0.111274,-0.154309
7,2I2,2I9,0.0,0.0,0.0,0.794425,-0.164676,0.714835,0.0,0.0,0.0,0.0,-0.155818,-0.669501,-0.062327,0.047538
7,2I2,2I1,0.259794,-4.507489,-0.376935,-0.719725,0.0,0.0,0.792785,0.022701,-1.032966,-0.086381,0.240667,-0.010138,0.099098,0.09816
7,2I2,2I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I2,2I6,0.325669,-2.472066,-0.206725,0.0,0.0,0.0,1.739164,-0.39841,3.296088,0.275633,-0.158106,0.032349,-0.112933,-0.17227
7,2I3,2I1,-1.124943,0.0,1.224133,-0.692556,-0.706753,0.0,0.0,-0.983003,0.0,1.428155,-0.318765,-0.210713,0.367806,-0.27203
7,2I3,2I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I3,2I8,0.105263,0.0,-0.681542,-0.030242,-0.470643,-1.046888,0.0,-0.128775,0.0,0.908722,-0.200763,-0.586578,0.096366,-0.810723
7,2I3,2I3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I3,2I7,0.07873,-1.195229,-0.849575,-0.539371,0.201972,0.103026,-1.68175,-0.096314,1.593638,1.132767,0.555578,-0.204305,0.390406,0.316508
7,2I3,2I6,-0.02564,0.0,-0.097652,-0.88395,0.281897,0.0,0.0,0.031367,0.0,0.130203,0.37165,0.60933,-0.410771,-0.515386
7,2I3,2I5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I3,2I4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I3,2I9,-0.550298,0.0,-0.613791,0.158099,0.852798,-0.49259,0.0,0.673211,0.0,0.818388,1.049551,-0.528267,-0.503785,-1.098669
7,2I4,2I4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I4,2I5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I4,2I6,0.044409,0.0,-0.236794,-0.023555,-1.152294,0.092983,0.0,-0.054329,0.0,0.315725,-0.101639,0.196521,-0.047432,-0.475466
7,2I4,2I7,0.0,0.0,0.0,-0.806642,0.393137,-0.368789,0.0,0.0,0.0,0.0,-0.338102,0.21232,0.925879,-0.075018
7,2I4,2I8,0.474036,0.0,1.263792,-0.136189,-0.323398,-0.553523,0.0,-0.579914,0.0,-1.685056,-0.54246,0.645448,-0.289312,-0.774632
7,2I4,2I9,0.054465,0.0,1.592082,0.189579,-0.227552,-0.628468,0.0,-0.066631,0.0,-2.122776,0.903744,-0.05356,0.353187,-1.068015
7,2I4,2I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I4,2I3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I4,2I1,-0.05567,0.0,2.205071,-0.011073,-0.195861,0.233122,0.0,0.068104,0.0,0.240296,-0.127412,0.10949,0.110424,1.069554
7,2I5,2I3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I5,2I4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I5,2I1,-0.32461,0.0,-0.123631,-0.064564,-0.071379,0.45977,0.0,0.397114,0.0,0.164842,-0.742932,-0.159607,0.643874,-0.254131
7,2I5,2I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I5,2I7,0.0,0.0,0.0,0.128863,-0.913059,-0.375401,0.0,0.0,0.0,0.0,0.303301,0.260638,0.849242,0.067296
7,2I5,2I8,-0.425243,0.0,-1.133709,0.122171,-0.249351,-0.18331,0.0,0.520224,0.0,1.511612,0.486625,0.627262,0.259533,0.071982
7,2I5,2I6,0.25895,0.0,0.098624,-0.137345,0.113881,0.183385,0.0,-0.316787,0.0,-0.131498,-0.592655,-0.127323,-0.276572,0.186289
7,2I5,2I5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I5,2I9,0.702891,0.0,0.385102,0.026836,0.199916,0.091244,0.0,-0.859885,0.0,-0.513469,0.27257,-1.179186,0.001782,-0.348736
7,2I6,2I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I6,2I7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I6,2I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I6,2I2,0.325669,-2.472066,-0.206725,0.0,0.0,0.0,1.739164,-0.39841,3.296088,0.275633,-0.158106,0.032349,-0.112933,-0.17227
7,2I6,2I6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I6,2I3,-0.02564,0.0,-0.097652,-0.88395,0.281897,0.0,0.0,0.031367,0.0,0.130203,0.37165,0.60933,-0.410771,-0.515386
7,2I6,2I4,0.044409,0.0,-0.236794,-0.023555,-1.152294,0.092983,0.0,-0.054329,0.0,0.315725,-0.101639,0.196521,-0.047432,-0.475466
7,2I6,2I5,0.25895,0.0,0.098624,-0.137345,0.113881,0.183385,0.0,-0.316787,0.0,-0.131498,-0.592655,-0.127323,-0.276572,0.186289
7,2I6,2I8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I7,2I7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I7,2I6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I7,2I2,-0.272727,0.0,0.519356,-0.783538,-0.49975,0.0,0.0,0.333642,0.0,-0.692474,0.312094,-0.335243,0.416125,1.154124
7,2I7,2I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I7,2I8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I7,2I5,0.0,0.0,0.0,0.128863,-0.913059,-0.375401,0.0,0.0,0.0,0.0,0.303301,0.260638,0.849242,0.067296
7,2I7,2I4,0.0,0.0,0.0,-0.806642,0.393137,-0.368789,0.0,0.0,0.0,0.0,-0.338102,0.21232,0.925879,-0.075018
7,2I7,2I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I7,2I3,0.07873,-1.195229,-0.849575,-0.539371,0.201972,0.103026,-1.68175,-0.096314,1.593638,1.132767,0.555578,-0.204305,0.390406,0.316508
7,2I8,2I7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I8,2I8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I8,2I6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I8,2I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I8,2I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I8,2I3,0.105263,0.0,-0.681542,-0.030242,-0.470643,-1.046888,0.0,-0.128775,0.0,0.908722,-0.200763,-0.586578,0.096366,-0.810723
7,2I8,2I4,0.474036,0.0,1.263792,-0.136189,-0.323398,-0.553523,0.0,-0.579914,0.0,-1.685056,-0.54246,0.645448,-0.289312,-0.774632
7,2I8,2I5,-0.425243,0.0,-1.133709,0.122171,-0.249351,-0.18331,0.0,0.520224,0.0,1.511612,0.486625,0.627262,0.259533,0.071982
7,2I8,2I2,0.0,0.0,0.0,1.418302,0.534543,0.0,0.0,0.0,0.0,0.0,-0.278185,0.6574,-0.111274,-0.154309
7,2I9,2I2,0.0,0.0,0.0,0.794425,-0.164676,0.714835,0.0,0.0,0.0,0.0,-0.155818,-0.669501,-0.062327,0.047538
7,2I9,2I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I9,2I3,-0.550298,0.0,-0.613791,0.158099,0.852798,-0.49259,0.0,0.673211,0.0,0.818388,1.049551,-0.528267,-0.503785,-1.098669
7,2I9,2I6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I9,2I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I9,2I4,0.054465,0.0,1.592082,0.189579,-0.227552,-0.628468,0.0,-0.066631,0.0,-2.122776,0.903744,-0.05356,0.353187,-1.068015
7,2I9,2I7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I9,2I8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2I9,2I5,0.702891,0.0,0.385102,0.026836,0.199916,0.091244,0.0,-0.859885,0.0,-0.513469,0.27257,-1.179186,0.001782,-0.348736
7,2K1,2K4,-2.046005,0.0,1.355206,0.047182,-0.078243,-0.226428,0.0,-1.305909,0.0,-0.338801,0.542918,0.554028,-0.312178,-0.099758
7,2K1,2K5,0.462432,0.0,2.427421,0.046359,0.177333,0.855968,0.0,2.016908,0.0,1.051627,-0.015339,-0.072496,0.070557,0.096995
7,2K1,2K2,0.039165,1.751912,1.190664,-0.012612,-0.320801,0.138381,0.986013,-0.253256,1.167941,0.793776,0.183544,-0.097662,0.400381,0.245769
7,2K1,2K3,0.757424,0.0,0.412105,-0.559558,-0.237929,0.0,0.0,1.05897,0.0,-0.961577,-0.165096,0.177342,-0.280663,-0.652499
